46.8.234.63 - michelle_hirani_khoja [17/Dec/2025:17:49:14 -0700] "POST /login/login?user=michelle_hirani_khoja&password=rJMuHOg54vBSn&status=unauthorized HTTP/1.1" 401 4949 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
17.210.93.54 - - [17/Dec/2025:17:49:19 -0700] "PATCH /brand/sticky/e-commerce HTTP/1.1" 201 15786 "https://www.directschemas.biz/roi/dynamic/24/365/vertical" "Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/536.51.2 (KHTML, like Gecko) Version/4.1 Safari/536.51.2"
139.108.41.2 - serena_tejani_rahemtulla [17/Dec/2025:17:49:20 -0700] "POST /login/login?user=serena_tejani_rahemtulla&password=rld9UvZEswR&status=unauthorized HTTP/1.1" 401 17707 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
64.46.92.117 - stiedemann6482 [17/Dec/2025:17:49:19 -0700] "PATCH /harness/portals HTTP/2.0" 500 8948 "https://www.corporatechannels.name/seize" "Opera/8.41 (Macintosh; Intel Mac OS X 10_7_6; en-US) Presto/2.13.202 Version/11.00"
211.101.116.169 - - [17/Dec/2025:17:49:19 -0700] "PUT /disintermediate/experiences/e-services HTTP/1.1" 304 4724 "https://www.globalnetworks.biz/e-tailers" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6) AppleWebKit/5342 (KHTML, like Gecko) Chrome/40.0.808.0 Mobile Safari/5342"
244.135.132.91 - - [17/Dec/2025:17:49:19 -0700] "DELETE /global/extensible/bleeding-edge HTTP/1.0" 502 63372 "http://www.productmagnetic.com/niches/niches" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:7.0; en-US) AppleWebKit/532.42.6 (KHTML, like Gecko) Version/5.0 Safari/532.42.6"
141.224.124.14 - mahek_ramzan [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=mahek_ramzan&password=ivb6ogNtVgD&status=unauthorized HTTP/1.1" 401 12363 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
142.209.31.144 - beatty6614 [17/Dec/2025:17:49:19 -0700] "PATCH /applications HTTP/1.1" 416 68794 "http://www.humanenhance.name/systems/e-services/scale" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X; en-US) AppleWebKit/531.49.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.49.3"
229.53.240.197 - - [17/Dec/2025:17:49:19 -0700] "DELETE /relationships/visionary/content HTTP/1.1" 401 12735 "http://www.dynamice-commerce.name/infomediaries/interactive/real-time/engineer" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7 rv:4.0) Gecko/2020-28-08 Firefox/37.0"
58.124.30.250 - - [17/Dec/2025:17:49:19 -0700] "PATCH /orchestrate/scale/aggregate/exploit HTTP/2.0" 406 10068 "https://www.seniortransition.net/reintermediate/deploy/engineer/deploy" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/5361 (KHTML, like Gecko) Chrome/39.0.823.0 Mobile Safari/5361"
234.66.231.239 - manisha_hirani [17/Dec/2025:17:49:21 -0700] "POST /login/login?user=manisha_hirani&password=56d9pFTRwdt&status=unauthorized HTTP/1.1" 401 4950 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
62.145.250.253 - saurabh [17/Dec/2025:17:49:25 -0700] "POST /login/login?user=saurabh&password=RSlIp0zauBT1&status=unauthorized HTTP/1.1" 401 23937 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
167.126.203.142 - zoheb_makani [17/Dec/2025:17:49:30 -0700] "POST /login/login?user=zoheb_makani&password=9Eu3BAN0l5&status=unauthorized HTTP/1.1" 401 22492 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
120.33.155.165 - michelle_hirani_khoja [17/Dec/2025:17:49:34 -0700] "POST /login/login?user=michelle_hirani_khoja&password=Wl7d5qieB2eA&status=unauthorized HTTP/1.1" 401 21386 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
112.202.61.16 - moses_merchant [17/Dec/2025:17:49:39 -0700] "POST /login/login?user=moses_merchant&password=ZGDXTpk442ySO&status=unauthorized HTTP/1.1" 401 9715 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
159.11.90.234 - lebsack8208 [17/Dec/2025:17:49:19 -0700] "DELETE /efficient/24%2f7 HTTP/1.0" 401 54222 "https://www.regionalutilize.info/robust/recontextualize" "Opera/8.78 (Windows NT 5.2; en-US) Presto/2.10.296 Version/13.00"
154.39.156.215 - mahek_ramzan [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=mahek_ramzan&password=NhyyThi0b&status=unauthorized HTTP/1.1" 401 10819 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
170.65.45.53 - raheel [17/Dec/2025:17:49:26 -0700] "POST /login/login?user=raheel&password=1XRySbJ0X&status=unauthorized HTTP/1.1" 401 10770 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
20.158.94.5 - - [17/Dec/2025:17:49:19 -0700] "PATCH /generate/systems/one-to-one HTTP/2.0" 500 36734 "http://www.nationaldeploy.biz/visualize" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_4 rv:4.0; en-US) AppleWebKit/536.8.4 (KHTML, like Gecko) Version/5.0 Safari/536.8.4"
198.177.117.128 - sipes8151 [17/Dec/2025:17:49:19 -0700] "POST /web-readiness/exploit/web+services HTTP/1.1" 500 67622 "https://www.directdot-com.info/infomediaries" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:5.0; en-US) AppleWebKit/532.38.3 (KHTML, like Gecko) Version/5.2 Safari/532.38.3"
47.16.251.30 - - [17/Dec/2025:17:49:19 -0700] "HEAD /sexy HTTP/1.0" 205 46759 "http://www.corporateexploit.name/ubiquitous/matrix/leverage" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6) AppleWebKit/5312 (KHTML, like Gecko) Chrome/40.0.825.0 Mobile Safari/5312"
88.58.235.215 - - [17/Dec/2025:17:49:19 -0700] "DELETE /one-to-one/visualize HTTP/1.0" 400 58402 "http://www.customerusers.biz/functionalities" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5330 (KHTML, like Gecko) Chrome/36.0.893.0 Mobile Safari/5330"
124.219.29.35 - blanda2846 [17/Dec/2025:17:49:19 -0700] "POST /portals HTTP/1.0" 403 29086 "http://www.nationalrecontextualize.org/e-commerce/virtual" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8 rv:4.0; en-US) AppleWebKit/535.47.7 (KHTML, like Gecko) Version/6.2 Safari/535.47.7"
247.83.235.124 - zoheb_makani [17/Dec/2025:17:49:20 -0700] "POST /login/login?user=zoheb_makani&password=yGiCak26SdyD&status=unauthorized HTTP/1.1" 401 16617 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
173.200.174.188 - monahan3351 [17/Dec/2025:17:49:19 -0700] "PUT /infrastructures/synergize/disintermediate HTTP/2.0" 203 99549 "https://www.centralback-end.com/models" "Opera/9.50 (Macintosh; PPC Mac OS X 10_8_9; en-US) Presto/2.12.259 Version/13.00"
165.100.5.78 - - [17/Dec/2025:17:49:19 -0700] "DELETE /generate/world-class/ubiquitous/global HTTP/1.0" 502 43299 "http://www.dynamicbleeding-edge.net/synthesize/monetize" "Mozilla/5.0 (Windows NT 6.2; en-US; rv:1.9.2.20) Gecko/2020-20-04 Firefox/36.0"
90.176.215.252 - zull_nensi [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=zull_nensi&password=YI82Q7XtF&status=unauthorized HTTP/1.1" 401 5486 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
108.233.30.240 - terry6627 [17/Dec/2025:17:49:19 -0700] "DELETE /integrated/productize HTTP/1.0" 200 32855 "http://www.nationalsynergies.name/channels" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7 rv:5.0; en-US) AppleWebKit/534.24.2 (KHTML, like Gecko) Version/4.1 Safari/534.24.2"
53.20.117.187 - halvorson3523 [17/Dec/2025:17:49:19 -0700] "PATCH /architect/facilitate HTTP/2.0" 205 46464 "http://www.internationalkiller.net/enterprise" "Opera/10.55 (X11; Linux i686; en-US) Presto/2.12.350 Version/13.00"
57.191.161.193 - schamberger5638 [17/Dec/2025:17:49:19 -0700] "PATCH /convergence/impactful/enterprise/content HTTP/1.1" 400 58713 "http://www.forwarddynamic.com/eyeballs/drive/transition" "Mozilla/5.0 (Windows NT 5.0; en-US; rv:1.9.2.20) Gecko/1957-24-02 Firefox/37.0"
197.197.11.129 - - [17/Dec/2025:17:49:19 -0700] "PUT /transform/dot-com/niches HTTP/1.0" 400 47132 "https://www.regionalparadigms.info/virtual/content/rich/viral" "Mozilla/5.0 (Windows NT 5.0; en-US; rv:1.9.2.20) Gecko/1987-07-07 Firefox/35.0"
10.33.30.172 - akber_hussain [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=akber_hussain&password=JL8nwwhuI&status=unauthorized HTTP/1.1" 401 19233 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
58.22.161.90 - - [17/Dec/2025:17:49:19 -0700] "DELETE /sexy/roi/real-time HTTP/1.1" 406 24262 "http://www.leadplatforms.biz/aggregate/open-source/one-to-one" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5 rv:6.0; en-US) AppleWebKit/536.41.7 (KHTML, like Gecko) Version/5.2 Safari/536.41.7"
238.240.191.82 - sajoo [17/Dec/2025:17:49:20 -0700] "POST /login/login?user=sajoo&password=Szwq39ye1l4XK&status=unauthorized HTTP/1.1" 401 7999 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
110.229.254.62 - hills8162 [17/Dec/2025:17:49:19 -0700] "HEAD /innovative/frictionless HTTP/2.0" 502 85448 "https://www.principalvertical.name/world-class/distributed" "Opera/10.65 (Macintosh; Intel Mac OS X 10_6_10; en-US) Presto/2.13.306 Version/13.00"
224.30.133.53 - shahzeb_jiwani [17/Dec/2025:17:49:24 -0700] "POST /login/login?user=shahzeb_jiwani&password=LSTWoIT4o2I&status=unauthorized HTTP/1.1" 401 9741 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
253.137.144.189 - murad [17/Dec/2025:17:49:26 -0700] "POST /login/login?user=murad&password=kQL0QEyK9smNg0&status=unauthorized HTTP/1.1" 401 23003 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
227.59.165.215 - monahan2616 [17/Dec/2025:17:49:19 -0700] "DELETE /exploit HTTP/2.0" 504 5456 "http://www.centralarchitectures.io/solutions/cross-media" "Opera/10.81 (Windows NT 6.1; en-US) Presto/2.12.232 Version/10.00"
244.101.44.177 - - [17/Dec/2025:17:49:19 -0700] "HEAD /content/action-items/enhance HTTP/1.1" 302 88160 "https://www.productb2c.biz/empower/next-generation/unleash" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5350 (KHTML, like Gecko) Chrome/40.0.850.0 Mobile Safari/5350"
111.132.151.139 - durgan2305 [17/Dec/2025:17:49:19 -0700] "PUT /b2c HTTP/1.0" 304 27694 "http://www.nationalconvergence.name/orchestrate/intuitive/interactive" "Mozilla/5.0 (Windows NT 6.2) AppleWebKit/5340 (KHTML, like Gecko) Chrome/36.0.832.0 Mobile Safari/5340"
222.98.188.55 - michelle_hirani_khoja [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=michelle_hirani_khoja&password=OZMbCKpEVPe2&status=unauthorized HTTP/1.1" 401 1762 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
145.252.196.133 - lehner3603 [17/Dec/2025:17:49:19 -0700] "HEAD /channels/mesh/models/rich HTTP/2.0" 100 3598 "http://www.dynamicscalable.net/frictionless/b2c/applications" "Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/6.2 Safari/531.17.4"
